 ,Label,Area1,Mean1,Min1,Max1,Median1,Area2,Mean2,Min2,Max2,Median2,Area3,Mean3,Min3,Max3,Median3,Area4,Mean4,Min4,Max4,Median4,Area5,Mean5,Min5,Max5,Median5,Area6,Mean6,Min6,Max6,Median6,Area7,Mean7,Min7,Max7,Median7,Area8,Mean8,Min8,Max8,Median8
320,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.000,6,45,17,0.433,58.452,20,179,42,0.516,58.581,20,131,51,0.478,20.643,5,111,12,0.466,18.607,7,62,17,0.433,20.519,8,39,20,0.287,8.362,2,19,7,0.478,17.687,10,31,18
321,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.486,10,41,18,0.433,51.865,22,177,40,0.516,58.419,16,128,50,0.478,22.426,3,115,14,0.466,21.312,6,78,18,0.433,18.356,5,32,18,0.287,8.478,1,18,8,0.478,18.226,10,29,18
322,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.871,8,42,19,0.433,47.029,15,146,37,0.516,59.081,20,129,51,0.478,18.635,3,93,13,0.466,24.536,5,84,19,0.433,18.615,7,31,19,0.287,9.217,4,16,9,0.478,18.174,8,29,18
323,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.314,7,44,18,0.433,43.548,14,145,36,0.516,58.831,21,129,51,0.478,22.174,4,115,14,0.466,27.375,7,77,20,0.433,19.683,8,37,19,0.287,9.696,3,17,10,0.478,17.061,7,28,17
324,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.143,8,37,18,0.433,42.260,19,147,36,0.516,56.419,19,121,48,0.478,21.409,4,129,15,0.466,25.009,7,91,19,0.433,20.048,6,45,20,0.287,9.652,2,19,9,0.478,18.043,10,27,18
325,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.886,9,36,19,0.433,39.837,16,137,31,0.516,54.387,20,119,49,0.478,20.026,1,108,13,0.466,28.839,9,90,21,0.433,19.712,7,35,19,0.287,7.580,1,16,7,0.478,17.374,9,28,18
326,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.814,8,44,20,0.433,40.067,17,138,34,0.516,57.468,19,117,48,0.478,26.730,5,126,14,0.466,33.286,7,96,24,0.433,19.808,4,40,19,0.287,8.942,3,18,9,0.478,16.809,9,26,17
327,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.686,9,41,20,0.433,38.067,14,128,33,0.516,56.782,19,127,50,0.478,29.487,7,133,17,0.466,32.214,7,95,24,0.433,19.067,6,31,18,0.287,9.058,3,15,9,0.478,17.052,9,29,17
328,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.957,10,39,20,0.433,36.942,17,118,32,0.516,54.371,17,115,48,0.478,31.522,6,132,17,0.466,30.545,7,92,21,0.433,19.048,7,35,18,0.287,9.290,3,18,9,0.478,17.783,10,31,18
329,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.800,11,35,20,0.433,36.279,17,115,31,0.516,54.113,16,117,50,0.478,17.087,4,99,12,0.466,31.598,3,90,23,0.433,19.663,10,33,19,0.287,9.667,2,18,10,0.478,18.130,9,31,18
330,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.143,10,37,20,0.433,33.923,13,98,30,0.516,52.782,17,111,45,0.478,13.991,3,68,11,0.466,34.045,7,95,24,0.433,18.596,7,31,19,0.287,9.783,1,16,10,0.478,16.574,7,27,16
331,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.629,9,38,20,0.433,31.308,12,97,28,0.516,52.508,11,113,44,0.478,12.322,2,44,11,0.466,31.482,9,97,22,0.433,19.048,7,35,19,0.287,9.058,3,15,9,0.478,16.948,9,29,17
332,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.957,13,36,21,0.433,31.135,17,71,30,0.516,55.742,12,127,48,0.478,10.817,1,30,11,0.466,31.232,4,101,21,0.433,18.260,5,32,18,0.287,10.406,4,20,10,0.478,17.174,7,31,17
333,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.600,11,39,19,0.433,30.885,15,75,29,0.516,55.419,16,126,45,0.478,10.600,4,23,10,0.466,30.304,7,89,21,0.433,18.269,6,32,18,0.287,9.797,4,20,10,0.478,17.843,8,31,18
334,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.171,11,44,20,0.433,27.913,14,47,27,0.516,53.532,21,119,45,0.478,11.113,4,26,11,0.466,31.259,9,87,22,0.433,19.567,7,34,20,0.287,9.565,3,17,9,0.478,16.957,8,26,17
335,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.243,8,36,21,0.433,28.913,16,48,28,0.516,53.419,17,118,48,0.478,13.148,3,64,11,0.466,32.955,8,92,24,0.433,19.038,6,34,19,0.287,8.725,2,18,8,0.478,16.730,9,24,17
336,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.400,10,39,19,0.433,27.615,15,50,27,0.516,51.613,21,113,46,0.478,13.704,4,54,12,0.466,28.982,8,92,20,0.433,18.750,6,30,19,0.287,8.145,1,15,8,0.478,16.809,8,28,17
337,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.086,10,39,22,0.433,26.433,15,48,26,0.516,52.306,20,115,45,0.478,14.235,5,63,11,0.466,28.330,4,80,22,0.433,19.337,8,37,18,0.287,8.159,0,16,7,0.478,16.852,10,28,16
338,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.043,9,40,20,0.433,24.837,10,41,24,0.516,53.718,20,104,46,0.478,12.017,2,41,11,0.466,30.804,10,90,23,0.433,18.644,7,31,18,0.287,9.246,2,18,9,0.478,15.939,7,25,16
339,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.286,10,43,19,0.433,26.010,15,40,25,0.516,52.645,19,114,46,0.478,13.296,3,53,11,0.466,28.643,7,89,21,0.433,18.125,6,31,18,0.287,9.884,3,20,9,0.478,16.652,8,30,16
340,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.514,12,37,20,0.433,25.904,12,44,25,0.516,53.790,20,115,44,0.478,13.183,1,53,11,0.466,29.473,6,90,20,0.433,18.038,8,34,17,0.287,9.014,0,20,9,0.478,16.870,9,28,17
341,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.586,9,38,20,0.433,25.788,14,46,25,0.516,52.000,18,112,47,0.478,12.974,6,51,11,0.466,31.643,8,92,22,0.433,17.615,8,31,17,0.287,8.841,2,18,9,0.478,16.635,7,27,16
342,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.557,12,41,20,0.433,25.885,15,47,25,0.516,50.694,16,111,42,0.478,12.870,4,58,11,0.466,31.241,9,78,24,0.433,17.481,8,33,17,0.287,8.667,0,15,9,0.478,16.765,7,28,16
343,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.143,9,42,20,0.433,25.962,13,45,25,0.516,50.968,16,114,45,0.478,13.670,6,52,12,0.466,30.625,9,81,24,0.433,18.885,5,34,18,0.287,8.580,2,17,9,0.478,16.548,7,27,16
344,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.886,9,45,19,0.433,25.510,11,42,25,0.516,50.613,18,115,44,0.478,15.357,3,79,12,0.466,30.696,5,89,20,0.433,19.788,8,35,19,0.287,9.014,1,18,9,0.478,17.009,11,31,17
345,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.586,10,38,19,0.433,26.337,10,46,26,0.516,48.371,17,107,42,0.478,18.113,5,103,13,0.466,29.482,8,75,24,0.433,19.404,7,30,19,0.287,9.029,3,18,9,0.478,16.504,6,26,16
346,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.071,11,42,20,0.433,25.240,10,49,25,0.516,49.823,15,108,42,0.478,22.287,4,110,14,0.466,27.964,7,78,22,0.433,21.481,6,37,21,0.287,9.174,3,18,9,0.478,17.017,8,30,17
347,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.671,10,37,18,0.433,24.971,13,42,24,0.516,49.879,19,114,40,0.478,22.235,4,107,14,0.466,28.652,7,87,20,0.433,20.971,10,33,21,0.287,9.029,4,18,9,0.478,17.087,9,26,17
348,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.186,11,42,19,0.433,23.442,12,39,23,0.516,47.637,13,112,40,0.478,22.287,1,105,14,0.466,31.348,7,84,25,0.433,21.096,11,37,21,0.287,9.493,3,17,10,0.478,16.887,7,25,17
349,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.514,7,33,19,0.433,23.173,11,40,22,0.516,46.798,16,102,40,0.478,21.209,7,123,13,0.466,29.286,7,89,23,0.433,21.587,10,35,22,0.287,8.971,1,19,10,0.478,17.052,10,29,17
350,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.943,8,41,19,0.433,23.529,12,37,22,0.516,48.234,17,123,40,0.478,20.913,4,105,14,0.466,28.161,5,93,20,0.433,20.192,8,37,20,0.287,8.884,3,16,9,0.478,17.017,9,27,17
351,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.529,9,41,19,0.433,24.298,13,43,23,0.516,47.952,20,105,41,0.478,19.478,5,105,13,0.466,29.768,7,80,21,0.433,20.596,9,35,20,0.287,8.348,1,15,8,0.478,16.339,8,30,16
352,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.629,10,42,19,0.433,23.721,10,40,23,0.516,46.089,17,94,40,0.478,18.026,4,105,13,0.466,33.045,8,83,24,0.433,20.471,10,38,20,0.287,8.928,3,17,9,0.478,15.904,8,28,16
353,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.929,9,40,19,0.433,24.587,10,44,24,0.516,45.839,18,94,39,0.478,23.165,6,108,14,0.466,37.018,6,93,32,0.433,19.471,6,38,19,0.287,8.536,4,17,8,0.478,15.922,10,25,15
354,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.929,11,35,20,0.433,24.221,7,38,24,0.516,46.452,16,105,40,0.478,23.026,1,113,13,0.466,34.661,5,91,29,0.433,19.760,10,35,20,0.287,9.304,4,16,10,0.478,16.035,10,23,16
355,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.614,12,44,20,0.433,23.692,12,43,23,0.516,48.395,18,106,41,0.478,18.765,3,107,12,0.466,36.616,9,99,30,0.433,19.500,6,34,19,0.287,9.029,2,19,9,0.478,16.583,6,28,16
356,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.343,9,40,20,0.433,24.933,9,42,24,0.516,47.597,16,101,41,0.478,16.748,4,94,12,0.466,39.143,10,96,31,0.433,18.923,7,31,18,0.287,9.870,4,16,10,0.478,16.687,8,27,17
357,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.543,9,37,20,0.433,24.096,10,47,23,0.516,45.694,17,98,38,0.478,17.452,3,92,13,0.466,37.241,10,98,31,0.433,19.106,7,36,19,0.287,8.812,1,18,9,0.478,16.687,8,28,16
358,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.057,12,36,19,0.433,23.721,8,48,21,0.516,46.355,15,101,39,0.478,16.661,5,88,11,0.466,34.634,12,87,26,0.433,18.413,5,37,17,0.287,9.420,3,24,9,0.478,16.339,8,27,16
359,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.543,11,41,19,0.433,23.500,7,44,23,0.516,45.919,15,96,38,0.478,20.557,3,109,13,0.466,33.473,8,96,25,0.433,17.981,6,31,19,0.287,9.928,1,18,10,0.478,16.461,8,27,16
360,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.771,9,36,20,0.433,23.769,9,43,23,0.516,47.798,17,102,41,0.478,22.661,2,132,13,0.466,33.018,9,96,25,0.433,17.077,5,31,17,0.287,9.768,2,19,9,0.478,15.800,6,31,16
361,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.686,9,40,20,0.433,23.500,10,45,22,0.516,44.968,17,96,37,0.478,25.052,4,138,13,0.466,31.786,9,83,23,0.433,18.962,9,36,19,0.287,10.058,3,18,10,0.478,15.965,8,25,16
362,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.029,9,43,20,0.433,23.923,10,41,23,0.516,45.903,15,106,39,0.478,23.009,5,139,13,0.466,31.866,10,103,22,0.433,17.308,6,31,17,0.287,8.667,1,21,9,0.478,16.139,7,25,15
363,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.700,12,38,23,0.433,22.750,11,33,22,0.516,45.645,11,99,38,0.478,26.052,2,129,15,0.466,31.795,7,90,22,0.433,17.837,5,31,17,0.287,9.406,5,15,9,0.478,16.357,8,25,16
364,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.686,7,36,21,0.433,23.269,9,38,23,0.516,46.113,17,110,38,0.478,24.574,5,144,14,0.466,29.804,8,79,22,0.433,17.885,9,29,17,0.287,8.478,2,15,9,0.478,16.470,7,25,17
365,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.900,12,40,22,0.433,22.654,11,39,22,0.516,45.024,17,105,38,0.478,22.061,5,127,13,0.466,29.241,8,91,21,0.433,16.606,4,32,17,0.287,8.652,4,17,8,0.478,17.226,6,26,17
366,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.686,11,38,20,0.433,22.394,13,38,22,0.516,46.419,14,101,41,0.478,23.322,4,116,14,0.466,30.205,7,91,25,0.433,16.865,4,31,17,0.287,8.391,2,16,8,0.478,16.774,8,28,17
367,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.443,11,34,21,0.433,22.731,11,41,23,0.516,45.339,16,106,36,0.478,25.452,5,139,14,0.466,29.509,8,88,21,0.433,17.740,6,31,18,0.287,8.580,0,17,8,0.478,17.374,10,29,17
368,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.671,4,34,20,0.433,20.587,11,39,20,0.516,46.105,18,99,38,0.478,26.304,4,144,13,0.466,29.777,5,90,21,0.433,17.971,6,35,17,0.287,8.681,3,17,8,0.478,17.287,8,27,17
369,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.900,12,35,20,0.433,22.683,11,38,22,0.516,43.887,18,94,36,0.478,24.400,5,126,14,0.466,29.366,5,86,20,0.433,16.683,6,32,16,0.287,8.696,2,17,9,0.478,16.235,8,25,16
370,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.714,6,36,18,0.433,22.163,10,38,22,0.516,43.911,17,93,36,0.478,24.939,6,130,14,0.466,29.554,8,92,20,0.433,16.971,4,30,17,0.287,8.899,2,17,8,0.478,16.983,10,28,16
371,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.557,13,37,20,0.433,21.731,10,44,21,0.516,44.500,11,102,36,0.478,22.374,4,133,13,0.466,27.616,7,88,20,0.433,17.202,5,28,18,0.287,9.478,1,18,10,0.478,16.748,7,25,17
372,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.800,5,35,19,0.433,26.048,12,56,25,0.516,43.194,15,91,38,0.478,18.304,5,99,12,0.466,27.232,7,83,20,0.433,17.077,7,32,16,0.287,8.290,2,17,8,0.478,17.226,9,26,17
373,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.643,9,42,20,0.433,22.788,12,40,23,0.516,43.371,15,96,36,0.478,19.035,4,112,13,0.466,30.339,5,92,21,0.433,16.231,7,29,16,0.287,8.406,1,16,8,0.478,17.122,8,29,16
374,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.286,10,38,20,0.433,22.587,9,43,22,0.516,41.500,17,94,36,0.478,18.017,3,101,13,0.466,29.830,7,85,22,0.433,17.750,7,34,17,0.287,9.232,2,19,10,0.478,16.287,7,26,16
375,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.229,11,41,22,0.433,23.221,12,37,23,0.516,41.137,17,97,35,0.478,23.965,4,134,13,0.466,27.938,8,80,20,0.433,17.596,9,32,17,0.287,9.812,4,16,10,0.478,16.087,8,30,16
376,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.843,10,41,20,0.433,21.413,12,33,21,0.516,41.556,12,97,36,0.478,26.591,5,133,15,0.466,26.741,8,82,20,0.433,18.269,5,34,18,0.287,9.406,3,16,9,0.478,16.670,9,28,17
377,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.329,8,38,18,0.433,23.288,12,39,23,0.516,41.202,15,92,35,0.478,26.974,5,134,15,0.466,27.580,7,85,20,0.433,18.923,9,34,18,0.287,10.275,1,21,10,0.478,16.783,8,31,17
378,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.071,10,37,18,0.433,22.481,10,35,23,0.516,42.355,14,102,35,0.478,25.896,4,119,14,0.466,29.089,6,90,20,0.433,19.000,4,35,19,0.287,9.290,2,16,9,0.478,16.800,9,25,17
379,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.143,5,31,19,0.433,22.827,12,34,23,0.516,39.895,11,84,33,0.478,24.087,5,123,14,0.466,28.446,4,81,21,0.433,17.962,7,30,18,0.287,9.899,4,21,10,0.478,17.478,9,30,17
380,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.557,9,27,17,0.433,22.923,12,37,23,0.516,40.613,15,100,34,0.478,19.400,5,113,13,0.466,26.455,6,89,18,0.433,17.481,8,30,18,0.287,8.957,2,18,9,0.478,16.765,7,29,16
381,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.843,9,31,17,0.433,22.327,8,41,22,0.516,41.048,14,94,33,0.478,14.409,5,81,11,0.466,27.723,7,88,20,0.433,18.125,10,31,18,0.287,9.058,1,17,9,0.478,16.757,3,27,17
382,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.729,9,41,17,0.433,22.538,11,35,22,0.516,40.976,13,96,35,0.478,14.487,4,73,12,0.466,28.402,5,89,20,0.433,17.173,8,29,17,0.287,9.594,4,16,9,0.478,17.930,10,29,18
383,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.043,10,30,18,0.433,21.644,11,31,21,0.516,40.508,13,89,33,0.478,12.583,4,45,11,0.466,25.455,7,77,18,0.433,17.904,7,32,17,0.287,9.261,2,19,9,0.478,17.191,9,30,17
384,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.243,7,27,17,0.433,22.058,11,38,22,0.516,40.298,12,86,34,0.478,11.513,5,36,11,0.466,25.875,7,82,20,0.433,17.913,10,30,18,0.287,8.348,3,14,8,0.478,16.400,6,26,16
385,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.271,10,41,18,0.433,22.683,11,38,22,0.516,40.435,15,90,33,0.478,12.574,4,47,11,0.466,27.777,7,95,20,0.433,17.740,7,31,17,0.287,9.855,4,21,10,0.478,17.078,9,30,17
386,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.143,5,32,17,0.433,22.298,12,37,22,0.516,40.468,16,86,33,0.478,19.565,5,113,13,0.466,28.098,6,90,19,0.433,17.192,9,28,17,0.287,8.913,2,19,9,0.478,16.774,9,27,17
387,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.857,10,35,19,0.433,21.462,11,39,20,0.516,39.944,13,95,33,0.478,29.591,2,139,14,0.466,27.223,5,83,20,0.433,17.144,6,31,17,0.287,9.855,3,19,9,0.478,17.026,9,29,17
388,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.400,8,27,17,0.433,21.952,10,31,22,0.516,39.161,15,87,31,0.478,44.409,9,166,25,0.466,25.839,6,86,18,0.433,17.298,6,31,17,0.287,9.478,2,17,10,0.478,16.209,6,28,16
389,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.686,7,26,16,0.433,22.077,12,35,22,0.516,39.548,10,93,33,0.478,46.243,10,153,32,0.466,25.759,3,77,20,0.433,17.385,7,28,17,0.287,8.725,3,15,8,0.478,17.339,6,29,17
390,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.771,8,31,16,0.433,21.337,10,33,22,0.516,40.427,10,93,34,0.478,47.304,8,160,34,0.466,26.089,9,87,19,0.433,17.731,6,33,18,0.287,8.681,2,16,8,0.478,17.296,10,27,17
391,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.957,9,37,17,0.433,21.779,11,33,21,0.516,40.645,13,84,34,0.478,49.235,10,164,32,0.466,24.214,6,75,18,0.433,17.183,6,32,17,0.287,8.043,2,14,8,0.478,17.235,9,26,17
392,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.529,8,30,16,0.433,22.240,11,38,20,0.516,40.169,13,88,34,0.478,48.096,8,154,31,0.466,24.143,9,83,18,0.433,16.615,8,33,17,0.287,8.420,2,15,8,0.478,17.087,6,27,17
393,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.286,9,30,17,0.433,22.404,13,37,22,0.516,40.556,13,84,35,0.478,47.730,8,170,29,0.466,24.795,6,75,19,0.433,16.990,5,31,17,0.287,8.130,0,17,8,0.478,16.339,5,25,16
394,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.429,7,30,16,0.433,22.010,7,41,22,0.516,39.573,12,92,34,0.478,44.217,5,163,24,0.466,24.214,7,88,18,0.433,16.962,6,34,16,0.287,7.826,1,16,8,0.478,16.417,9,26,16
395,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.657,6,40,17,0.433,20.683,9,31,20,0.516,40.968,13,89,35,0.478,40.939,7,163,23,0.466,23.830,3,75,17,0.433,17.173,7,33,17,0.287,8.594,4,16,8,0.478,16.496,8,24,16
396,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.900,7,33,17,0.433,21.163,9,33,21,0.516,39.976,13,95,34,0.478,40.235,7,158,22,0.466,27.330,7,80,20,0.433,17.288,7,30,17,0.287,8.841,2,18,9,0.478,16.591,9,28,16
397,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.057,7,42,15,0.433,21.048,8,35,21,0.516,38.790,16,87,34,0.478,50.748,6,159,34,0.466,29.795,7,73,23,0.433,15.990,5,30,16,0.287,8.580,2,14,8,0.478,16.670,9,28,17
398,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.029,7,35,17,0.433,22.423,12,37,23,0.516,40.145,15,83,35,0.478,48.226,9,152,33,0.466,25.911,5,79,20,0.433,16.904,6,30,16,0.287,8.536,0,15,9,0.478,16.748,7,28,16
399,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.086,5,37,18,0.433,21.548,9,34,21,0.516,38.194,15,86,33,0.478,45.148,7,148,34,0.466,25.598,6,81,19,0.433,18.548,11,30,19,0.287,8.014,3,15,8,0.478,16.522,8,28,17
400,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.100,7,39,16,0.433,21.462,10,42,21,0.516,38.435,13,95,33,0.478,51.200,6,169,36,0.466,26.027,7,81,20,0.433,17.462,10,31,17,0.287,9.391,2,16,10,0.478,16.530,9,25,16
401,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.429,5,35,17,0.433,22.452,4,36,22,0.516,38.774,15,81,33,0.478,50.800,9,161,36,0.466,25.536,3,81,19,0.433,16.740,6,29,16,0.287,9.493,2,22,9,0.478,16.252,8,24,16
402,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.700,12,42,19,0.433,22.519,11,34,22,0.516,39.339,16,79,34,0.478,52.035,8,176,35,0.466,24.107,5,73,17,0.433,16.183,7,34,16,0.287,9.000,1,21,9,0.478,16.687,9,28,17
